textID,text,selected_text,sentiment
97b1409906,http://bit.ly/NYhMZ  Dionusia made me do it,http://bit.ly/NYhMZ  Dionusia made me do it,neutral
79e445a6da,"_magazine thats no dream for me, thats reality  CS4 is on my wishlist","_magazine thats no dream for me, thats reality  CS4 is on my wishlist",neutral
12f21c8f19, star wars ............ is **** BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL,l,positive
b61a1eab3d," Dinner done, shower done, now time to chill with block of chocolate",chill,positive
ee6fa1200b,victory for the bulldogs was celebrated by 3 white chocolate cheesecakes  nom nom nom WHATTA FATTYYY,WHATTA FATTYYY,negative
bd77c9d757,Back to work.  Extremely slow now that start up`s over.,slow,negative
2d8a1632cd,I miss my boys,miss,negative
1cd47aa00d,Playing d.j in Ray`s ride! On our way to have some delish sushi,Playing d.j in Ray`s ride! On our way to have some delish sushi,neutral
d49267d905,Can I bring yself to go for the 1000 Heroism badges achievement?,Can I bring yself to go for the 1000 Heroism badges achievement?,neutral
f07cf90a98,is missing out on the sunshine and trying to stay awake after having just 2 hours sleep,is missing out on the sunshine and trying to stay awake after having just 2 hours sleep,neutral
e10a39f504,learn to fly higher...!  http://tinyurl.com/30tools,learn to fly higher...!,positive
c4776ff689,Guess I`ll take a nap,Guess I`ll take a nap,neutral
571856c778, yeah- there was definitely a pillow fight.,yeah- there was definitely a pillow fight.,neutral
d9a9c8f8e9,last day of school  so sad,last day of school  so sad,negative
1cf21feb71,My goodbey pressents  http://mobypicture.com/?uqi0h2,My goodbey pressents  http://mobypicture.com/?uqi0h2,neutral
1a49c2afe3," You too, my friend","You too, my friend",neutral
0897770e1d," Thanks, Enjoy your dinner tomorrow","Thanks,",positive
8a999026ad, Charlie Brown  What are you doing today? What time is it??,Charlie Brown  What are you doing today? What time is it??,neutral
44087babad,"Double rainbow above the Organs. Pretty, but doesn`t take the edge off my $460 grocery tab.","Pretty,",positive
c5e01002ce," Keep it that long, people can ffwd if they like (now, if you did AAC w/ chapter markers...","Keep it that long, people can ffwd if they like (now, if you did AAC w/ chapter markers...",neutral
5a7413015f,work 4 - close,work 4 - close,neutral
e5cf6ef2b5,"waiting for my friend to come over, so we can hang out!","waiting for my friend to come over, so we can hang out!",neutral
2780126312, and all chevre: please follow me at  for chevre only   I`m using  for public tweeting!  Thanks!,ing!  Th,positive
e9f642e50a, Mooooooooornin`  How are you? Are your legs ok?,Mooooooooornin`  How are you? Are your legs ok?,neutral
9eab958c17,Mama? you`re the best thing that ever happen to me. thanks for everything  & and sorry for hurting you... I LOVE YOU!  <3,LOVE,positive
302399f53c, thanks for agreeing with me,thanks,positive
e24c3305b9,Thundershowers plus baseball equals awwww,awwww,positive
820ab32b34,i get a message that my account is suspended as far as i know i haven`t violated any terms contacting twitter now..,suspended as,negative
9f6a33f460,Today`s ABA has been full of emotional tears  #ASD #autism some days are harder than others.  Its hard to not intervene  poor baby,some days are harder than others.,negative
dacf8c1cda,O and i have to wear a **** jacket today cos i didnt notice a mark on my shirt...,O and i have to wear a **** jacket today cos i didnt notice a mark on my shirt..,neutral
807591c611, omg  when do they finish??,omg  when do they finish??,neutral
8a39245e7a, Mind telling me which book  cuz i was at barnes and nobles today and found 2 books that looked promising,d found 2 books that looked promising,positive
34abec94ef," called about it, no answer shall try again tomorrow","called about it, no answer shall try again tomorrow",neutral
bdfa9ab437, How dare you apologize to the UK for being gone for a while but don`t apologize to america for never touring here at all!!!,How dare you apologize to the UK for being gone for a while but don`t apologize to america for never touring here at all!!!,neutral
57ee2b83db,Im sad right now becuz of my lady,sad,negative
211b3ce6da,"cannot go, cannot refused to feel the pain",cannot refused to feel the pain,negative
f7cbfff26e,Is pretty hammered drunk! Props to me! Two nights in a row!!!,Is pretty hammered drunk! Props to me! Two nights in a row!!!,neutral
f579b98e1d,So drunk!  Love u guys!,Love,positive
fdab5bcb3a, Thanks for the follow back,Thanks,positive
f1ec1d56cf,I can has cheeseburger,I can has cheeseburger,neutral
7f37ccff0a, awww,awww,neutral
d053fd5269,"Soo tired, couldn`t get enough sleep","Soo tired,",negative
55127eb379,Everyone MUST watch this...it`s Snowball the dancing bird & he will make your day...I promise!  http://tinyurl.com/37wt5f,he will make your day..,positive
e538779c55,  Sorry to hear that.,Sorry to hear that,negative
ff07476941, Well....not the Spurs!!!,Well....not the Spurs!!!,neutral
ff2c2e8d32, It would still involve me standing up. lol. Windows are too high up. Guess im just gonna have to go out,It would still involve me standing up. lol. Windows are too high up. Guess im just gonna have to go out,neutral
251f00e386,"Have to leave to meet  now. I`m looking forward to seeing him, but I`m so not done what I wanted to. Boo-urns. Wish I was @ work.",I`m so not done,negative
f97d20c990,"http://twitpic.com/61ov1 -   i ahte stress, its supposed to be friday! it makes me wanna cry",! it makes me wanna cry,negative
c57873a1b0,blastinggg music.,blastinggg music.,neutral
c628b6b7f1, I don`t think it was either. But I can`t remember it.,I don`t think it was either. But I can`t remember it.,neutral
eeab1e39da," hey, you know the trailers before hannah montana? is there a jonas brothers 3D concert experience trailer?  x","hey, you know the trailers before hannah montana? is there a jonas brothers 3D concert experience trailer?  x",neutral
f9ba6a4487,back from the yoga retreat. I recommend this to everyone,I recommend this to everyone,positive
9bcd32d254, It`s depressing I`m stuck inside all day,It`s depressing I`m stuck inside all day,negative
53afaef8f1,",.. oh the Mint Lounge ...AWESOME night",AWESOME,positive
256414e53c,Okay one of my ears popped so now I know what everything sounds like and everything is reall loud,Okay one of my ears popped so now I know what everything sounds like and everything is reall loud,neutral
5ac49f60de," thank you  saw your comment on the chew aerobics, really tickled me","thank you  saw your comment on the chew aerobics, really tickled me",neutral
5e3ba74f5f,"_w_a cool, looking forward to it now",looking forward,positive
1d21c65410, tried to edit the page but couldn`t add my name  can you pop me on the list please!,tried to edit the page but couldn`t add my name  can you pop me on the list please!,neutral
c5b7e4320f, Sorry I can not reach either URL,Sorry I can not reach either URL,negative
35b70a2a83, So sorry to hear your terrible news   Thinking of you all x,So sorry to hear your terrible news,negative
6b8bf37d81," oh i wish my dear Michael, i wish","oh i wish my dear Michael, i wish",neutral
b15c4f6298, He`s totally ignoring me!! How sad!  I am heartbroken,How sad!  I am heartbroken,negative
51129d1eec,i would like some macaroni and cheese please....no?,i would like some macaroni and cheese please....no?,neutral
70ce550971,kewl the JB chat was awesome. I had to miss lots of it though cause i had 2 go 2 skewl,awesome.,positive
2a0af521de, gasp!!! I love it!!! Thank you so much for sharing Tim!!,I love it!!!,positive
a0fc34bbd7,Of the back of their heads  http://yfrog.com/0zywwj,Of the back of their heads  http://yfrog.com/0zywwj,neutral
51f98e5b08,up and at work im ina good mood,good,positive
037a0eb3df,they tryna get me 2 sing on mic n i said NO NO NOOOOOOOO,they tryna get me 2 sing on mic n i said NO NO NOOOOOOOO,neutral
0f0304d4ca,It`s so sad  http://bit.ly/b8jTH  I love Kelly! <3,It`s so sad,negative
ed153a9d65,Got let go today,Got let go today,neutral
7c19923323, Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.,I got lazy and stopped,negative
04009702b4,"watched prison break special, such a sad ending",such a sad ending,negative
b5cee6e073,_eleni I love you too!,love,positive
5b5c03a5f0, have you read Angels & Demons? What do you think of it if you have? oh and beautiful sunny weather here in Provence.,? oh and beautiful sunny,positive
b1c437f144, i sent one abrams  and it was all surrounded with weather,i sent one abrams  and it was all surrounded with weather,neutral
a01b1e199e, But I hate being me,hate,negative
32664c1ccf, good morning fella   i have the joy of work to do today.  what are your plans?,good morning fella   i have the joy of work to do toda,positive
e323628ad7,"_o uh, could you come visit austin before you make your gigantic moving decision? it`s closer to st louis than portland.","_o uh, could you come visit austin before you make your gigantic moving decision? it`s closer to st louis than portland.",neutral
e0ba9be097, yup slowly recovering. it sucks that i can`t eat the stuff i`m craving right now. my gums can`t take it. how was your trip?,it sucks,negative
58d6f9f5c5," I tried registering on the website. No go, I get an error with all 4 browsers. Firefox, chrome, ie, safari.",error,negative
6fbff71c0c," Oh, wow, you`re fast   How`s life going ? It`s been 6 months ya ? XD","Oh, wow, you`re fast",positive
7270b12184,"? today  and tomorrow at  taipei, anyone  free for drink?  http://plurk.com/p/rpgyy","today  and tomorrow at  taipei, anyone  free for drink",neutral
e65b9b363a,now feels like a dork for using the wrong Ping group,like a dork fo,negative
d7ee4047b7, wishing you were here too babe.. we`d have a ball,wishing,positive
df19a216dd,"Part of my Neuroanatomy take-home test.  After this, Iï¿½m... http://tinyurl.com/de8y47",Part of my Neuroanatomy take-home test.,neutral
e936554ac7, it`s the little thing that links us to England,it`s the little thing that links us to England,neutral
2a9acf4c37,Work is ded  out tonite tho eeeeeee,Work is ded  out tonite tho eeeeeee,neutral
f93fdd38f0,"  thanks for the r/t, I was hoping I had some *classy* followers",thanks,positive
95dc9926b8,   Oh Duh....I see that now .....thank you....,...than,positive
972394bef4,Using my old phone!  gosh! I miss this phone!,miss,negative
cb5202a1a3, isn`t that a local dish? borrow,isn`t that a local dish? borrow,neutral
f6b46665e7," no not yet I ate a couple ;) I love Reeces but they are hard to get in NZ, I stock up bigtime in the States","no not yet I ate a couple ;) I love Reeces but they are hard to get in NZ, I stock up bigtime in the States",neutral
6d2f7706c3,"But then again I think I`m the only who pays attention to this type of thing, bout to hit this bush and pretend its purple.....",hit,negative
925d9056b5,but I am one in a million,but I am one in a million,neutral
b74bff7d60, Can you come with the guys to Brazil? We`ll love if this happened!,love,positive
c30bf6f0e9,Wild Oats Pinot Grigio = v easy to drink,easy,positive
9cf3826754,is desperatly hoping my dad takes me to vanessa`s game,hoping,positive
8365790665,Getting ready for a going-away dessert reception for a colleague who`s off to grad school.,Getting ready for a going-away dessert reception for a colleague who`s off to grad school.,neutral
3a7f79cbd9,What!?!,What!?!,neutral
e01b822d1d,I just love it when  hot policemen come into my work,I just love it,positive
b78beab7b8, *hugs*  I`m so sorry.. anything I can do?,I`m so sorry.,positive
16de683698,"  I`ve already done my washing, I have a spring in my step this morning","I`ve already done my washing, I have a spring in my step this morning",neutral
b7d6a9ba5d,Pappadeux has some yummy strawberry lemonade,yummy strawberry lemonade,positive
e2af354725," oh no!  thats no good! I pierced  my bottom lip on the right side...myself in 12th grade, but we had a no piercings dress code","oh no!  thats no good! I pierced  my bottom lip on the right side...myself in 12th grade, but we had a no piercings dress cod",negative
